DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
2793.25,4.4874,4.2037,3.6107,4.1913,4.5,5.5,4.68,2.9909,25.9192,27.2664,70.453,27.2269,85.8911,25.366999999999997,104.3149,25.2542,70.4514,38.5107,28.636999999999997,112.7225,92.7727,0.0,0.0,0.0,0.0,49.3143,23.7955,0.0,31.3282,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2793.5,4.4657,4.0729,3.5081,4.2295,4.5,5.5,4.6844,2.9909,25.9018,27.1402,70.3503,27.1008,85.8859,25.3522,104.2999,25.2396,70.4652,38.4902,28.5103,112.7533,92.7149,0.0,0.0,0.0,0.0,49.2509,23.7955,0.0,31.3388,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2793.75,4.4441,3.9422,3.4054,4.2671,4.5,5.5,4.6891,2.991,26.2766,27.0141,70.2476,26.9748,85.8803,26.3164,108.6498,26.2038,70.4792,38.7502,28.3837,112.0914,92.6572,0.0,0.0,0.0,0.0,49.1876,23.7955,0.0,31.3494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2794.0,4.4423,3.8116,3.3027,4.3042,4.5,5.5,4.694,2.991,26.2753,26.877,72.1048,26.8375,85.571,26.320999999999998,108.6544,26.2087,72.8898,38.7486,28.2473,112.0938,92.2409,0.0,0.0,0.0,0.0,49.2779,25.1477,0.0,30.6583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2794.25,4.4405,3.6809,3.2196,4.3199,4.5,5.484,4.7216,2.991,26.274,26.7503,72.0217,26.7109,85.5502,26.3257,108.6589,26.2135,58.0817,38.7471,28.1202,112.0961,90.9316,0.0,0.0,0.0,0.0,49.2224,25.1477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2794.5,4.4388,3.5503,3.1365,4.3351,4.5,5.3943,4.2837,2.991,26.5859,26.6237,71.9386,26.5844,85.5292,31.1837,113.4535,31.1837,57.7352,39.1142,27.9932,111.5442,90.8378,0.0,0.0,0.0,0.0,49.167,25.1477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2794.75,4.4725,3.4198,3.0533,4.3499,4.5,5.3024,3.8488,2.991,26.3885,26.4972,71.8554,26.458000000000002,85.5078,30.969,112.3,30.969,57.3881,38.9589,27.8664,111.8936,90.7442,0.0,0.0,0.0,0.0,49.1117,25.1477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2795.0,4.4985,3.2895,2.9702,4.3642,4.5,5.2078,3.4175,2.991,26.4094,23.1768,85.915,23.2439,84.8511,30.9943,112.3253,30.9943,55.7241,38.9835,24.9378,111.8566,89.1341,0.0,34.625,0.0,0.0,47.7333,20.7041,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2795.25,4.5244,3.0709,3.073,4.3799,4.5,5.0999,2.9244,2.991,26.4303,22.9815,85.9133,23.0481,84.8116,31.0196,112.3505,31.0196,55.3269,39.008,24.7397,111.8196,89.0233,0.0,34.5104,0.0,0.0,47.6469,20.7041,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2795.5,4.5502,2.853,3.1749,4.3949,4.5,4.9897,2.4345,2.991,26.4512,22.7867,85.9114,22.8528,84.7717,31.0448,112.3758,31.0448,67.8951,39.0326,24.5422,111.7827,90.4021,0.0,34.3959,0.0,0.0,47.5609,20.704,0.0,32.5875,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2795.75,4.5760000000000005,2.6355,3.2763,4.4091,4.5,5.0385,2.4606,2.9909,26.1878,22.5923,85.9093,22.6579,84.7314,30.5466,108.604,30.5466,67.9338,38.8245,24.3451,112.2484,90.3254,0.0,34.2812,0.0,0.0,47.475,20.704,0.0,32.5956,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2796.0,4.5602,2.4185,3.3769,4.4227,4.5,5.0872,2.487,2.9909,25.9634,22.3978,85.8434,22.463,84.7508,25.0528,103.1777,24.9335,67.2795,38.561,24.148000000000003,112.6446,92.3946,0.0,34.2042,0.0,0.0,47.3556,26.7318,0.0,32.1538,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2796.25,4.5365,2.2021,3.4763,4.4402,4.5,5.1242,2.47,2.9909,25.9443,22.2045,85.8409,22.2692,84.7128,25.0349,103.1596,24.9157,67.2872,38.5387,23.951999999999998,112.6782,92.3483,0.0,34.0897,0.0,0.0,47.2685,26.7318,0.0,32.1627,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2796.5,4.5129,1.9863,3.5748,4.4568,4.5,5.1608,2.4539,2.99,22.736,22.0117,85.8381,22.0759,84.6742,22.1771,100.29899999999999,22.0629,67.2953,27.9924,23.7565,118.2897,92.3023,0.0,33.9754,0.0,0.0,47.1818,26.7318,0.0,32.1716,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2796.75,4.3866,1.7709,3.6728,4.4728,4.5,5.197,2.4383,2.9902,23.4511,21.8193,85.8352,21.883000000000003,84.6353,23.1444,103.0087,23.0272,67.3037,28.1481,23.5614,117.0473,92.2562,0.0,33.8606,0.0,0.0,47.0951,26.7318,0.0,32.1803,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2797.0,4.2849,1.5561,3.7701,4.488,4.5,5.233,2.4233,2.9903,23.8255,21.5026,83.5108,21.5735,84.9232,23.4886,103.3532,23.3709,68.7979,29.9336,23.2602,116.395,91.1808,0.0,35.0532,0.0,0.0,46.7565,21.8822,0.0,32.219,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2797.25,4.1856,1.3391,3.8421,4.5277,4.5,5.2948,2.5180000000000002,2.9903,23.785999999999998,25.1171,84.6572,25.2318,64.5532,23.4392,103.3037,23.3216,68.8775,30.0012,26.525,116.464,91.1177,0.0,36.4581,0.0,0.0,0.0,21.8822,0.0,32.213,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2797.5,4.0876,1.2424,3.9226,4.1721,4.5,5.3568,2.6124,2.9903,23.7466,25.0246,84.6847,25.1389,64.1976,23.3903,103.2547,23.2728,68.957,30.0676,26.4317,116.5326,91.0547,0.0,36.3912,0.0,0.0,0.0,21.8822,0.0,32.2069,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2797.75,3.9908,1.1458,4.0029,3.8165,4.5,5.4188,2.7065,2.9902,23.2795,24.9321,84.7121,25.046,63.842,22.9645,102.7827,22.8493,69.0363,30.0037,26.3385,117.3458,90.9918,0.0,36.3244,0.0,0.0,0.0,21.8822,0.0,32.2009,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2798.0,3.8906,1.0494,4.0828,3.4609,4.5,5.4811,2.8003,2.9901,23.0941,24.9836,88.9938,25.0836,61.527,22.7756,102.5936,22.660999999999998,68.8473,29.4852,26.3636,117.66799999999999,88.40799999999999,0.0,33.8641,0.0,0.0,0.0,21.3055,0.0,32.6256,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2798.25,3.7841,0.9596,4.2018,3.0577,4.5,5.5,2.9061,2.9901,23.0701,24.8982,89.0355,24.9978,61.1237,22.9065,102.7215,22.7972,71.6709,29.5398,26.2775,117.7097,88.28399999999999,0.0,33.787,0.0,0.0,0.0,21.3055,0.0,31.9062,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2798.5,3.679,0.7652,4.3127,2.9988,4.5,5.5,3.0322,2.9901,23.025,20.962,87.62100000000001,21.0163,83.0846,22.8555,102.6703,22.7465,71.78699999999999,29.586,22.6822,117.7882,88.1924,0.0,32.2128,0.0,0.0,47.4779,21.3055,0.0,31.8972,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2798.75,3.5749,0.5538,4.4218,2.9971,4.5,5.5,3.158,2.9901,23.1981,20.7727,87.6181,20.8266,83.0349,23.8346,107.4293,23.7245,71.9029,29.694000000000003,22.4904,117.4874,88.1009,0.0,32.0929,0.0,0.0,47.3999,21.3055,0.0,31.8881,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2799.0,3.4778,0.3429,4.5301,2.9947,4.5,5.5,3.2837,2.9901,23.1555,25.4735,89.4155,25.534000000000002,83.8622,23.787,107.3815,23.6772,72.6891,29.7399,27.7268,117.5615,94.9713,0.0,33.9054,0.0,0.0,49.4896,22.8849,0.0,30.7907,0.0,113.5957,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2799.25,3.3818,0.4231,4.649,2.9777,4.5,5.5,3.4565,2.9901,23.113000000000003,25.5293,89.5105,25.5896,83.863,23.7398,107.3341,23.6303,72.8106,29.7847,27.7781,117.6353,95.0096,0.0,33.8816,0.0,0.0,49.5181,22.8849,0.0,30.7458,0.0,113.0331,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2799.5,3.2869,0.5017,4.7677,2.9609,4.5,5.5,3.6283,2.9901,23.0707,25.5842,89.6052,25.6444,83.8638,23.693,107.2872,23.5838,72.9314,29.8284,27.8286,117.7088,95.0473,0.0,33.8575,0.0,0.0,49.5462,22.8849,0.0,30.701,0.0,112.4765,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2799.75,3.1931,0.5789,4.8863,2.9444,4.5,5.5,3.7991,2.9901,22.9484,25.6384,89.6995,25.6983,83.8646,22.6089,101.9786,22.4994,73.0516,29.8444,27.8783,117.9211,95.0844,0.0,33.8332,0.0,0.0,49.5739,22.8849,0.0,30.6565,0.0,111.9259,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2800.0,3.0971,0.6545,5.0048,2.9281,4.5,5.5,3.9689,2.9901,22.9046,25.7295,89.4765,25.7913,85.0369,22.5593,101.9288,22.45,72.3254,29.8848,27.9659,117.9971,94.9256,0.0,34.0231,0.0,0.0,49.0083,23.1108,0.0,30.8672,0.0,111.851,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2800.25,3.0022,0.731,5.1204,2.9932,4.5,5.5,4.1002,2.99,22.861,25.7851,89.5698,25.8468,85.0994,22.5101,101.8795,22.401,72.4181,29.9241,28.0169,118.0729,94.9589,0.0,34.0004,0.0,0.0,49.0046,23.1108,0.0,30.8316,0.0,111.3105,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2800.5,2.9084,0.8061,5.2359,3.0583,4.5,5.5,4.2306,2.99,22.8175,25.8399,89.6627,25.9015,85.1617,22.4613,101.8306,22.3524,72.5103,29.9623,28.0671,118.1482,94.9917,0.0,33.9774,0.0,0.0,49.0006,23.1108,0.0,30.7961,0.0,110.7759,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2800.75,2.8157,0.9096,5.2595,3.1258,4.5,5.5,4.3604,2.9899,22.1796,27.7096,73.2976,27.6696,85.694,20.8455,94.338,20.7411,72.6396,29.8215,29.4821,119.2531,94.7425,0.0,0.0,0.0,0.0,49.6474,23.1108,0.0,30.7956,0.0,102.2914,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2801.0,2.7101,1.0493,5.1684,3.1963,4.5,5.5,4.49,2.9898,22.1309,27.9302,74.2972,27.8909,86.7856,20.7927,94.285,20.6885,72.2174,29.8497,29.7044,119.3372,94.1756,0.0,0.0,0.0,0.0,49.1933,19.7635,0.0,31.1801,0.0,102.9436,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2801.25,2.6056,1.1919,5.0889,3.3161,4.5,5.5,4.5892,2.9898,22.0826,28.0248,74.2177,27.9855,86.8981,20.7402,94.2323,20.6363,72.2912,29.8768,29.7939,119.4208,94.1812,0.0,0.0,0.0,0.0,49.1839,19.7635,0.0,31.1556,0.0,102.2524,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2801.5,2.5022,1.3328,5.0094,3.4358,4.5,5.5,4.6878,2.9898,22.0345,28.1185,74.1383,28.0792,87.0103,20.688000000000002,94.18,20.5844,72.3646,29.9029,29.8826,119.5039,94.1861,0.0,0.0,0.0,0.0,49.1742,19.7635,0.0,31.1314,0.0,101.56700000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2801.75,2.3998,1.4714,4.9299,3.5554,4.5,5.5,4.7857,2.9897,21.6566,28.211,74.0588,28.1718,87.12200000000001,20.805999999999997,97.7182,20.7,72.4377,29.8566,29.9703,120.1562,94.1904,0.0,0.0,0.0,0.0,49.1641,19.7635,0.0,31.1074,0.0,100.8901,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2802.0,2.293,1.6084,4.8504,3.6749,4.5,5.5,4.8831,2.9899,22.3564,28.2273,72.5989,28.1868,85.5317,26.635,103.4872,26.635,56.9636,30.1054,29.986,118.9472,94.5883,0.0,0.0,0.0,0.0,49.9974,21.739,0.0,0.0,0.0,100.0239,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2802.25,2.2127,1.7412,4.7564,3.7027,4.5,5.3993,4.3844,2.9899,22.3175,28.3183,72.5048,28.2778,85.5759,26.5844,103.4366,26.5844,56.5656,30.1373,30.0729,119.0145,94.5813,0.0,0.0,0.0,0.0,50.0214,21.739,0.0,0.0,0.0,99.4223,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2802.5,2.1334,1.8723,4.6623,3.7308,4.5,5.2964,3.8888,2.9899,22.2788,28.4086,72.4108,28.368000000000002,85.62,26.5342,103.3864,26.5342,56.1722,30.1681,30.1592,119.0815,94.5736,0.0,0.0,0.0,0.0,50.0449,21.739,0.0,0.0,0.0,98.82700000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2802.75,2.0551,2.0017,4.5682,3.7591,4.5,5.1913,3.3962,2.9898,21.9789,28.4981,72.3167,28.4575,85.6641,25.7103,97.3684,25.7103,55.7781,30.1186,30.2447,119.5999,94.5652,0.0,0.0,0.0,0.0,50.0681,21.739,0.0,0.0,0.0,98.2381,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2803.0,1.97,2.1295,4.4742,3.7876,4.5,5.084,2.9065,2.9898,21.9367,28.5649,72.248,28.5239,85.2322,25.6562,97.3143,25.6562,55.2522,30.1424,30.3086,119.6727,94.6135,0.0,0.0,0.0,0.0,50.3218,25.9755,0.0,0.0,0.0,97.5683,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2803.25,1.87,2.2547,4.3804,3.7811,4.5,4.9732,2.4141,2.9896,21.1166,28.5437,72.1542,28.5027,85.2221,19.0309,90.7526,18.9184,67.4973,29.9565,30.2712,121.086,95.0181,0.0,0.0,0.0,0.0,50.3162,25.9755,0.0,31.9745,0.0,95.2117,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2803.5,1.7609,2.3738,4.2866,3.7745,4.5,5.0179,2.4288,2.9896,21.0637,28.6196,72.0604,28.5786,85.2358,18.9649,90.6866,18.8524,67.5161,29.9654,30.3427,121.177,95.0372,0.0,0.0,0.0,0.0,50.3477,25.9755,0.0,31.9627,0.0,94.5318,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2803.75,1.6511,2.4911,4.1927,3.7682,4.5,5.0623,2.4436,2.9894,20.5906,28.6946,71.9666,28.6535,85.2494,18.2325,88.0693,18.1229,67.5349,29.3477,30.4133,121.9894,95.0557,0.0,0.0,0.0,0.0,50.3787,25.9755,0.0,31.951,0.0,93.8581,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2804.0,1.5346,2.6065,4.0989,3.7621,4.5,5.1064,2.4585,2.9894,20.5099,28.557,68.7943,28.5154,84.4985,18.1416,87.9782,18.0321,67.2022,29.2729,30.2506,122.1278,96.3402,0.0,0.0,0.0,0.0,50.6873,23.2866,0.0,32.0087,0.0,89.7402,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2804.25,1.4186,2.7101,3.978,3.6818,4.5,5.1423,2.4408,2.9894,20.4293,28.6196,68.6734,28.5779,84.4501,18.0508,87.8874,17.9415,67.1997,29.1979,30.3091,122.2659,96.374,0.0,0.0,0.0,0.0,50.7429,23.2866,0.0,31.9995,0.0,89.0381,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2804.5,1.3030000000000002,2.8117,3.8571,3.6019,4.5,5.1778,2.4236,2.9894,20.3489,28.6813,68.5525,28.6395,84.4019,17.9602,87.7967,17.8511,67.1975,29.1226,30.3667,122.4036,96.4072,0.0,0.0,0.0,0.0,50.7977,23.2866,0.0,31.9902,0.0,88.3428,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2804.75,1.1879,2.9114,3.7361,3.5225,4.5,5.2128,2.4067,2.9895,20.7752,28.741999999999997,68.4315,28.7002,84.3539,19.6953,97.6377,19.5816,67.1956,29.2357,30.4234,121.6726,96.4398,0.0,0.0,0.0,0.0,50.852,23.2866,0.0,31.9811,0.0,87.6543,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2805.0,1.0851,3.009,3.6152,3.4436,4.5,5.2473,2.3903,2.9895,20.7034,28.8914,69.0978,28.8499,84.8052,19.6114,97.5537,19.4977,66.4353,29.1724,30.5771,121.7958,95.8737,0.0,0.0,0.0,0.0,50.7012,29.4878,0.0,31.8804,0.0,88.4791,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2805.25,0.9827,3.1093,3.5007,3.4177,4.5,5.2574,2.2977,2.9739,33.3497,28.9549,68.9833,28.9133,84.8007,21.2418,99.1858,21.1251,66.3944,29.5744,30.6365,99.2871,95.8995,0.0,0.0,0.0,0.0,50.7352,29.4878,0.0,31.8829,0.0,87.8123,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
