DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
908.25,3.7389,4.9942,3.6715,4.2359,4.5,5.5,4.7879,2.9631,36.2844,29.7611,91.1569,29.7198,86.0093,29.5892,96.0381,29.5892,69.0522,32.4179,31.3766,93.8187,93.8369,0.0,35.2069,0.0,0.0,50.5334,26.8461,0.0,0.0,0.0,77.0641,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
908.5,3.7717,5.0063,3.5662,4.3221,4.5,5.5,4.4565,2.9631,36.3007,29.8235,91.2426,29.7822,86.0433,29.6187,96.075,29.6187,69.0628,32.4321,31.438000000000002,93.7879,93.8061,0.0,35.1656,0.0,0.0,50.5477,26.8461,0.0,0.0,0.0,76.8751,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
908.75,3.8042,5.0188,3.4609,4.408,4.5,5.5,4.1279,2.9631,35.6099,29.8855,89.831,29.8442,86.0772,30.2114,96.1119,30.2114,69.0736,32.3903,31.4991,95.0854,95.104,0.0,35.957,0.0,0.0,50.5618,26.8461,0.0,0.0,0.0,76.6883,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
909.0,3.8194,5.0156,3.3556,4.4377,4.5,5.5,3.7152,2.9622,35.6169,29.7731,89.9053,29.7312,85.301,30.2249,95.652,30.2249,68.2914,32.3882,31.3627,95.0723,95.0908,0.0,35.9139,0.0,0.0,50.8938,26.7642,0.0,0.0,0.0,71.9173,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
909.25,3.8344,5.0128,3.2424,4.4672,4.5,5.5,3.3055,2.9622,35.6238,29.8204,89.9795,29.7785,85.2823,30.2383,95.6674,30.2383,68.2614,32.3865,31.409000000000002,95.0592,95.0778,0.0,35.8709,0.0,0.0,50.9267,26.7642,0.0,0.0,0.0,71.6916,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
909.5,3.8492,5.0104,3.1292,4.4967,4.5,5.5,2.8985,2.9622,35.6308,29.8673,90.0537,29.8253,85.2636,30.2516,95.6829,30.2516,68.2316,32.3851,31.4549,95.0462,95.0648,0.0,35.8281,0.0,0.0,50.9592,26.7642,0.0,0.0,0.0,71.4694,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
909.75,3.8635,5.0099,3.016,4.5204,4.5,5.5,2.5012,2.9622,35.6644,29.9137,90.9448,29.8717,85.2451,24.7488,95.6985,24.6288,68.2022,33.4936,31.5004,94.9832,95.0017,0.0,36.2093,0.0,0.0,50.9914,26.7642,0.0,31.9985,0.0,71.2511,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
910.0,3.8505,5.1144,2.9028,4.1917,4.5,5.5,2.5411,2.963,35.8516,29.0864,72.6612,29.1659,85.0267,24.8113,96.4333,24.6913,67.4259,35.0998,31.1752,94.6322,94.6506,0.0,0.0,0.0,0.0,50.7485,26.5521,0.0,32.003,0.0,78.827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
910.25,3.8518,5.2806,3.0075,3.863,4.5,5.5,2.5811,2.963,35.8651,29.0672,72.5631,29.1464,84.9894,24.819000000000003,96.4519,24.699,67.3543,35.1964,31.1571,94.6068,94.6252,0.0,0.0,0.0,0.0,50.7574,26.5521,0.0,31.9942,0.0,79.1237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
910.5,3.8539999999999996,5.4446,3.1119,3.5343,4.5,5.5,2.6212,2.963,35.8794,29.0486,72.465,29.1275,84.9524,24.8279,96.4704,24.7079,67.2831,35.2924,31.1396,94.58,94.5984,0.0,0.0,0.0,0.0,50.7665,26.5521,0.0,31.9857,0.0,79.414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
910.75,3.8989,5.5,3.2161,3.2056,4.5,5.5,2.6639,2.9631,37.5214,29.0306,73.3643,29.1093,84.9155,25.7841,96.4887,25.6637,67.2123,41.0619,31.1226,91.4794,91.4969,0.0,0.0,0.0,0.0,50.7759,26.5521,0.0,32.0461,0.0,79.6982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
911.0,3.9628,5.4399,3.32,3.0223,4.5,5.5,2.7499,2.963,37.556,29.0661,73.2761,29.1383,86.6228,25.8444,94.7415,25.7241,68.9466,41.1169,31.1253,91.4137,91.4312,0.0,0.0,0.0,0.0,49.9258,27.7829,0.0,32.0419,0.0,79.5064,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
911.25,4.0267,5.3068,3.4436,3.0719,4.5,5.5,2.8357,2.963,37.5905,29.0539,73.1879,29.1258,86.6772,25.9047,94.765,25.7844,68.9714,41.1718,31.1132,91.3481,91.3656,0.0,0.0,0.0,0.0,49.8915,27.7829,0.0,32.0377,0.0,79.751,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
911.5,4.0904,5.1738,3.5668,3.1210000000000004,4.5,5.5,2.9213,2.963,37.625,29.0423,73.0997,29.114,86.7315,25.9648,94.7883,25.8445,68.9962,41.2266,31.1019,91.2826,91.3001,0.0,0.0,0.0,0.0,49.8575,27.7829,0.0,32.0335,0.0,79.9889,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
911.75,4.154,5.041,3.6898,3.1694,4.5,5.5,3.0066,2.9631,37.6276,29.0312,71.9372,29.1027,86.7858,25.814,94.8114,25.6941,69.0209,41.2392,31.0911,91.2776,91.2951,0.0,0.0,0.0,0.0,49.8237,27.7829,0.0,31.9801,0.0,80.222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
912.0,4.2162,4.9081,3.8125,3.1989,4.5,5.5,3.0983,2.9631,37.6764,29.0056,71.8384,29.076,85.4806,26.0712,96.2049,25.9568,69.8366,41.317,31.0739,91.1847,91.2022,0.0,0.0,0.0,0.0,50.4754,26.9071,0.0,31.1718,0.0,80.4902,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
912.25,4.2791,4.7752,3.9344,3.2279,4.5,5.5,3.248,2.9631,37.7108,28.9938,71.7395,29.0639,85.4703,26.1342,96.2301,26.02,69.8939,41.3715,31.0627,91.1194,91.1369,0.0,0.0,0.0,0.0,50.4745,26.9071,0.0,31.1526,0.0,80.7261,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
912.5,4.3418,4.6425,4.0559,3.2565,4.5,5.5,3.3972,2.9631,37.745,28.9824,71.6407,29.0523,85.46,26.1972,96.2551,26.0831,69.9511,41.426,31.0519,91.0543,91.0716,0.0,0.0,0.0,0.0,50.4738,26.9071,0.0,31.1334,0.0,80.957,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
912.75,4.4044,4.51,4.1771,3.2845,4.5,5.5,3.5461,2.9631,38.2007,28.9717,73.0737,29.0413,85.45,26.6383,96.28,26.5209,70.008,41.9396,31.0417,90.1857,90.2028,0.0,0.0,0.0,0.0,50.4733,26.9071,0.0,31.6278,0.0,81.1826,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
913.0,4.4767,4.378,4.298,3.3297,4.5,5.5,3.6279,2.964,38.2394,29.0252,72.9904,29.0892,87.5229,26.7057,107.089,26.5882,72.6597,42.0011,31.0976,90.1119,90.12899999999999,0.0,0.0,0.0,0.0,49.4347,18.9138,0.0,31.6246,0.0,86.8062,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
913.25,4.4951,4.2462,4.4353,3.3741,4.5,5.5,3.7049,2.964,26.3017,29.0356,72.9071,29.0994,87.6071,25.3595,107.137,25.2442,72.801,38.7773,31.1081,112.0471,0.0,0.0,0.0,0.0,0.0,49.3961,18.9138,0.0,31.305,0.0,87.0052,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
913.5,4.4877,4.1146,4.5722,3.4182,4.5,5.5,3.7795,2.964,26.2958,29.0469,72.8238,29.1105,87.6913,25.3561,107.1849,25.241,72.9419,38.7704,31.1194,112.0575,0.0,0.0,0.0,0.0,0.0,49.3579,18.9138,0.0,31.2873,0.0,87.1978,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
913.75,4.4804,3.9831,4.7089,3.4617,4.5,5.5,3.8537,2.9641,25.9815,29.0589,69.9671,29.1223,87.7754,24.6601,107.2326,24.5511,73.0823,38.5386,31.1315,112.6127,0.0,0.0,0.0,0.0,0.0,49.32,18.9138,0.0,30.3706,0.0,87.3843,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
914.0,4.4587,3.8521,4.8453,3.5166,4.5,5.5,4.0378,2.9645,25.9643,29.0977,69.8571,29.1616,88.2564,24.6491,110.9006,24.5404,75.1007,38.5184,31.1848,112.6431,0.0,0.0,0.0,0.0,0.0,49.088,15.4615,0.0,30.3264,0.0,89.9932,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
914.25,4.4371,3.7213,4.9824,3.571,4.5,5.5,4.2213,2.9649,25.9471,31.0585,69.7471,31.1651,66.9361,24.6381,111.2044,24.5298,75.3601,38.4982,32.7128,112.6734,0.0,0.0,0.0,0.0,0.0,0.0,15.4615,0.0,30.2824,0.0,81.3812,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
914.5,4.4155,3.5906,5.122000000000001,3.6249,4.5,5.5,4.4037,2.965,25.93,31.1648,69.6371,31.2714,66.6513,24.6272,111.2819,24.5192,75.5572,38.4781,32.8174,112.7036,0.0,0.0,0.0,0.0,0.0,0.0,15.4615,0.0,30.2385,0.0,81.1023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
914.75,4.3941,3.4601,5.2614,3.6781,4.5,5.5,4.5851,2.965,25.8324,31.2708,69.309,31.3773,66.3665,24.8681,111.3594,24.7545,75.7536,38.4047,32.9216,112.8757,0.0,0.0,0.0,0.0,0.0,0.0,15.4615,0.0,31.0493,0.0,80.82600000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
915.0,4.3707,3.3278,5.4012,3.6082,4.5,5.4496,4.6426,2.9665,25.8136,33.9435,69.1971,33.9435,68.1025,24.8492,118.0722,24.7358,60.6129,38.3826,35.3617,112.9089,0.0,0.0,0.0,0.0,0.0,0.0,13.628,0.0,31.0317,0.0,75.5684,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
915.25,4.3474,3.1956,5.3389999999999995,3.5380000000000003,4.5,5.3897,4.6997,2.9666,25.7948,34.1057,69.0852,34.1057,67.8879,24.8304,118.1874,24.7171,60.3889,38.3605,35.5217,112.94200000000001,0.0,0.0,0.0,0.0,0.0,0.0,13.628,0.0,31.0142,0.0,75.164,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
915.5,4.3242,3.0635,5.2768,3.4676,4.5,5.3279,4.7564,2.9667,25.776,34.2673,68.9733,34.2673,67.6733,24.8116,118.3026,24.6985,60.1646,38.3385,35.681,112.975,0.0,0.0,0.0,0.0,0.0,0.0,13.628,0.0,30.9968,0.0,74.7624,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
915.75,4.3091,2.9314,5.2146,3.397,4.5,5.2636,4.6874,2.9713,25.4818,28.5569,67.5713,28.5186,88.7172,29.7287,122.0692,29.7287,59.9405,38.2404,29.9219,113.4933,0.0,0.0,0.0,0.0,0.0,48.5002,13.628,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
916.0,4.2971,2.7588,5.1524,3.3484,4.5,5.1979999999999995,4.1399,2.9721,25.4719,28.4579,84.6231,28.4202,89.3872,29.7169,124.6187,29.7169,60.1937,38.2288,29.8202,113.5107,0.0,0.0,35.0073,0.0,0.0,48.0843,10.3027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
916.25,4.2852,2.5377,5.1071,3.2937,4.5,5.1370000000000005,3.5948,2.9722,25.4621,28.3391,84.6175,28.3016,89.4954,29.7051,124.7747,29.7051,59.9994,38.2173,29.7006,113.52799999999999,0.0,0.0,34.8933,0.0,0.0,47.9604,10.3027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
916.5,4.2733,2.3171,5.0618,3.2384,4.5,5.0744,3.0527,2.9723,25.4522,28.2206,84.6118,28.1833,89.6029,29.6933,124.9304,29.6933,59.8053,38.2058,29.5813,113.5453,0.0,0.0,34.7792,0.0,0.0,47.8366,10.3027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
916.75,4.2614,2.0969,5.0165,3.1825,4.5,5.0103,2.5136,2.9724,25.4896,28.1025,85.4945,28.0653,89.7096,29.6368,125.0857,29.6368,59.6116,38.2239,29.4623,113.4796,0.0,0.0,34.1644,0.0,0.0,47.7128,10.3027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
917.0,4.2514,1.8783,4.9712,3.1039999999999996,4.5,4.9447,1.9363,2.9717,25.0799,27.9918,85.4894,27.955,90.0078,23.463,122.6433,23.3424,57.6536,37.7439,29.3501,114.1998,0.0,0.0,34.0477,0.0,0.0,47.4865,13.7319,0.0,32.0713,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
917.25,4.2046,1.6601,4.9157,3.0251,4.5,4.9767,1.8771,2.9705,25.0422,27.8747,85.484,27.8381,90.117,23.419,116.9993,23.2985,70.3688,37.6997,29.2322,114.266,0.0,0.0,33.931,0.0,0.0,47.3606,13.7319,0.0,32.0664,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
917.5,4.158,1.4424,4.8603,2.9456,4.5,5.0578,1.8191,2.9706,25.0046,29.5939,85.4783,29.5939,69.7237,23.3751,117.1209,23.2547,70.5015,37.6556,30.7839,114.3321,0.0,0.0,33.8144,0.0,0.0,0.0,13.7319,0.0,32.0614,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
917.75,4.1114,1.2251,4.8048,2.8658,4.5,5.1392,1.7618,2.9707,25.6303,29.5939,85.5866,29.5939,69.5397,24.8316,117.2423,24.7086,70.6341,38.1598,30.7839,113.2318,0.0,0.0,33.6367,0.0,0.0,0.0,13.7319,0.0,32.4206,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
918.0,4.0904,1.0085,4.7494,2.8041,4.5,5.2212,1.7135,2.9701,25.6132,29.5939,85.581,29.5939,68.3795,24.8111,113.7778,24.6881,71.8565,38.1397,30.7839,113.262,0.0,0.0,33.5201,0.0,0.0,0.0,17.3295,0.0,32.4199,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
918.25,4.0694,0.7924,4.6879,2.7419,4.5,5.3161,1.6661,2.9702,25.5961,29.5939,85.5752,29.5939,68.1552,24.7907,113.8936,24.6677,72.0291,38.1195,30.7839,113.2921,0.0,0.0,33.4032,0.0,0.0,0.0,17.3295,0.0,32.4192,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
918.5,4.0484,0.5768,4.6264,2.6792,4.5,5.4116,1.6195,2.9702,25.579,29.5939,85.5692,29.5939,67.9309,24.7703,114.0091,24.6473,72.2012,38.0995,30.7839,113.3222,0.0,0.0,33.2862,0.0,0.0,0.0,17.3295,0.0,32.4183,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
918.75,4.0275,0.3617,4.565,2.616,4.5,5.5,1.5739,2.9704,23.0384,29.5939,88.6217,29.5939,67.7066,22.622,114.4676,22.5045,77.7714,27.9622,30.7839,117.7649,0.0,0.0,34.0624,0.0,0.0,0.0,17.3295,0.0,31.6338,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
919.0,3.915,0.3965,4.5035,2.6625,4.5,5.5,1.6126,2.9796,22.9817,29.5939,88.70299999999999,29.5939,66.024,22.5536,114.2642,22.4363,74.8118,27.9797,30.7839,117.8633,0.0,0.0,34.0271,0.0,0.0,0.0,16.6465,0.0,31.607,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
919.25,3.8033,0.4299,4.4375,2.7089999999999996,4.5,5.5,1.651,2.9797,22.9252,27.6807,88.78399999999999,27.6417,86.9353,22.4855,114.367,22.3683,74.9908,27.9966,29.049,117.9614,0.0,0.0,33.9916,0.0,0.0,48.9835,16.6465,0.0,31.5802,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
919.5,3.6924,0.4618,4.3714,2.7553,4.5,5.5,1.6891,2.9797,22.8688,27.5578,88.8644,27.5189,86.99700000000001,22.4176,114.4697,22.3007,75.1695,28.0125,28.9254,118.0592,0.0,0.0,33.9557,0.0,0.0,48.8851,16.6465,0.0,31.5536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
919.75,3.5825,0.4921,4.3054,2.8016,4.5,5.5,1.7268,2.9798,22.4628,27.4351,88.8645,27.3964,87.0582,22.561999999999998,114.5722,22.4448,75.3477,27.9757,28.8021,118.7631,0.0,0.0,33.9448,0.0,0.0,48.7874,16.6465,0.0,31.590999999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
920.0,3.4677,0.5148,4.2393,2.843,4.5,5.5,1.7615,2.9789,22.4041,27.2614,88.9422,27.2218,85.7261,22.4911,115.9682,22.374000000000002,59.1031,27.9858,28.6325,118.8647,0.0,0.0,33.9069,0.0,0.0,49.3979,19.2948,0.0,31.5641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
920.25,3.3539,0.536,4.1406,2.8843,4.5,5.4205,1.796,2.9789999999999996,22.3456,27.1358,89.0193,27.0962,85.7424,22.4204,116.06200000000001,22.3036,58.7895,27.995,28.5063,118.96600000000001,0.0,0.0,33.8687,0.0,0.0,49.3237,19.2948,0.0,31.5374,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
