DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
1296.25,3.4588,2.6978,3.3803,4.3283,4.5,5.1233,2.0704,2.9752,34.8185,28.5218,69.5537,28.480999999999998,85.3832,22.7253,96.214,22.6061,66.3306,31.0936,30.1936,96.5639,96.5828,0.0,0.0,0.0,0.0,50.2233,27.3823,0.0,31.8706,0.0,86.8114,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1296.5,3.415,2.7949,3.2717,4.2978,4.5,5.1371,1.9963,2.9752,34.8065,28.5841,69.4451,28.5432,85.3748,22.6963,96.185,22.5772,66.2982,31.1521,30.2521,96.5864,96.6054,0.0,0.0,0.0,0.0,50.2592,27.3823,0.0,31.8715,0.0,86.1656,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1296.75,3.3721,2.8902,3.1630000000000003,4.2675,4.5,5.15,1.9234,2.9751,34.6691,28.6153,70.061,28.5745,85.5372,22.5887,96.1267,22.4707,66.7657,31.1743,30.2743,96.8421,96.8612,0.0,0.0,0.0,0.0,50.1925,27.3439,0.0,31.7069,0.0,84.7977,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1297.0,3.326,2.9821,3.0609,4.2536,4.5,5.1802,1.9105,2.9751,34.6561,28.6745,69.9589,28.6336,85.5412,22.5603,96.0983,22.4424,66.766,31.2297,30.3297,96.8664,96.8855,0.0,0.0,0.0,0.0,50.2206,27.3439,0.0,31.6986,0.0,84.1539,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1297.25,3.2809,3.0717,2.9587,4.24,4.5,5.2099,1.8980000000000001,2.975,34.5343,27.4666,87.8923,27.5382,85.2634,22.427,95.9648,22.3092,66.7532,30.4788,29.5788,97.0929,97.1121,0.0,35.9612,0.0,0.0,49.802,27.3439,0.0,31.664,0.0,88.7547,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1297.5,3.2308,3.0796,3.0752,4.2229,4.5,5.2391,1.8855,2.975,34.5124,27.4734,87.9692,27.5448,85.25200000000001,22.3893,95.9271,22.2716,66.7523,30.4831,29.5831,97.1336,97.1528,0.0,35.9216,0.0,0.0,49.8112,27.3439,0.0,31.6534,0.0,88.4354,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1297.75,3.1812,3.0868,3.1914,4.2058,4.5,5.2679,1.8733,2.9749,34.4186,27.462,87.1338,27.5354,84.5226,21.9906,93.96,21.8728,66.2924,30.4777,29.5777,97.3081,97.3273,0.0,36.3847,0.0,0.0,50.1801,28.5226,0.0,31.671,0.0,87.5431,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1298.0,3.1291,3.0894,3.2996,4.1042,4.5,5.2804,1.8116,2.9748,34.3953,27.4641,87.2051,27.5373,84.4436,21.9493,93.9188,21.8316,66.265,30.4777,29.5777,97.3513,97.3705,0.0,36.3461,0.0,0.0,50.2213,28.5226,0.0,31.666999999999998,0.0,87.2372,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1298.25,3.0774,3.0912,3.4076,4.003,4.5,5.292000000000001,1.7508,2.9748,34.3722,27.4657,87.2761,27.5386,84.3646,21.9083,93.8778,21.7906,66.2382,30.4772,29.5772,97.3942,97.4134,0.0,36.3073,0.0,0.0,50.2621,28.5226,0.0,31.6629,0.0,86.9368,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1298.5,3.0263,3.0921,3.5153,3.9022,4.5,5.3028,1.6912,2.9748,34.3492,27.4666,87.3468,27.5392,84.2859,21.8676,93.8371,21.75,66.2119,30.476,29.576,97.4369,97.4561,0.0,36.2682,0.0,0.0,50.3023,28.5226,0.0,31.6588,0.0,86.6426,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
