DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
979.25,2.6518,1.9773,3.7894,3.5874,4.5,5.0639,2.4498,2.9905,24.6616,22.0954,87.4284,22.1545,84.5169,24.1117,105.8241,23.9924,67.6414,36.9221,23.8271,114.9335,0.0,0.0,33.0516,0.0,0.0,47.3141,19.903,0.0,31.8921,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
979.5,2.6447,1.7641,3.8999,3.6381,4.5,5.1103,2.4746,2.9905,24.6559,21.9065,87.4276,21.965,84.5016,24.1067,105.819,23.9874,67.6686,36.9153,23.6353,114.9435,0.0,0.0,32.9341,0.0,0.0,47.2165,19.903,0.0,31.8829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
979.75,2.6377,1.5514,4.0098,3.688,4.5,5.1564,2.4995,2.9906,24.9212,21.823,86.4202,21.8871,87.5051,23.1773,99.2784,23.0596,67.4991,37.0698,23.5425,114.4783,0.0,0.0,33.5062,0.0,0.0,45.4342,25.2808,0.0,31.6652,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
980.0,2.6379,1.3419,4.1097,3.8789999999999996,4.5,5.1996,2.5149,2.9906,24.9214,21.6425,86.421,21.7062,87.5749,23.1789,99.2799,23.0612,67.5213,37.0701,23.3588,114.478,0.0,0.0,33.3947,0.0,0.0,45.2843,25.2808,0.0,31.6593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
980.25,2.6381,1.1331,4.209,4.0687,4.5,5.2425,2.5305,2.9906,24.9216,21.4625,86.4217,21.5259,87.6438,23.1804,99.2814,23.0628,67.5434,37.0703,23.1756,114.4776,0.0,0.0,33.2833,0.0,0.0,45.1344,25.2808,0.0,31.6534,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
980.5,2.6384,0.925,4.3075,4.2572,4.5,5.2852,2.5463,2.9906,24.9218,21.2832,86.4222,21.3462,87.712,23.182,99.28299999999999,23.0644,67.5657,37.0706,22.993000000000002,114.4772,0.0,0.0,33.1719,0.0,0.0,44.9846,25.2808,0.0,31.6474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
980.75,2.6386,0.7176,4.4054,4.4444,4.5,5.3277,2.5623,2.9905,24.5578,20.913,86.135,20.9735,84.7048,22.5668,96.4083,22.4499,67.3291,36.8226,22.6377,115.1153,0.0,0.0,33.1203,0.0,0.0,46.5382,27.1085,0.0,31.538,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
981.0,2.6217,0.5062,4.5,4.4807,4.5,5.365,2.5594,2.9905,24.5441,20.725,86.1314,20.7851,84.6799,22.5518,96.3932,22.435,67.3376,36.8064,22.447,115.1393,0.0,0.0,33.0055,0.0,0.0,46.4442,27.1085,0.0,31.5312,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
981.25,2.5653,0.4443,4.6002,4.3369,4.5,5.4004,2.5537,2.9898,22.1562,26.6032,88.2581,26.711,64.2971,20.5487,94.3881,20.4354,67.0843,29.1415,28.2415,119.2935,0.0,0.0,35.2582,0.0,0.0,0.0,27.1085,0.0,31.0186,0.0,78.26899999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
981.5,2.4624,0.5584,4.7078,3.9796,4.5,5.4339,2.5443,2.9898,22.1133,26.663,88.3488,26.7707,63.9399,20.4963,94.3357,20.3831,67.0836,29.1957,28.2957,119.3676,0.0,0.0,35.2404,0.0,0.0,0.0,27.1085,0.0,31.0033,0.0,77.3147,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
981.75,2.3607,0.6701,4.8153,3.6223,4.5,5.4669,2.5353,2.9899,22.3462,26.8713,90.3037,26.9733,62.9516,21.8974,102.2107,21.7821,67.4175,29.3956,28.4956,118.9649,0.0,0.0,34.2122,0.0,0.0,0.0,21.3884,0.0,31.3176,0.0,77.7523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
