DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
908.5,4.4802,2.8697,3.3641,3.3615,4.5,5.0064,2.548,2.9909,26.1759,22.7379,85.9099,22.8029,83.6055,30.4054,107.645,30.4054,55.684,38.7784,24.4993,112.2694,0.0,0.0,34.3677,0.0,0.0,48.1737,24.2407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
908.75,4.4624,2.6508,3.4638,3.3469,4.5,5.0424,2.5416,2.9909,25.9502,22.541,85.9065,22.6054,83.5452,24.8275,102.1349,24.7076,68.0332,38.5132,24.2998,112.6679,0.0,0.0,34.2524,0.0,0.0,48.0992,24.2407,0.0,31.9843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
909.0,4.4408,2.4323,3.5628,3.3315,4.5,5.0951,2.5881,2.9908,25.6689,22.4184,86.6415,22.4804,83.9891,24.2947,99.8628,24.1758,67.9937,38.284,24.1656,113.1638,0.0,0.0,33.7347,0.0,0.0,47.7875,25.726,0.0,31.8438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
909.25,4.4087,2.2159999999999997,3.6679,3.3556,4.5,5.1468,2.6323,2.9908,25.6431,22.2255,86.6395,22.287,83.9558,24.2678,99.8358,24.149,68.0299,38.2537,23.97,113.2093,0.0,0.0,33.6183,0.0,0.0,47.6993,25.726,0.0,31.8258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
909.5,4.3767,2.0002,3.7723,3.3789,4.5,5.1984,2.6763,2.9908,25.6174,22.0331,86.6373,22.0941,83.9221,24.2409,99.8089,24.1222,68.066,38.2235,23.7748,113.2546,0.0,0.0,33.5019,0.0,0.0,47.6113,25.726,0.0,31.8078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
909.75,4.3447,1.7849,3.8761,3.4015,4.5,5.2498,2.7201,2.9908,25.5917,21.8411,86.6349,21.9017,83.8879,24.214000000000002,99.78200000000001,24.0955,68.1019,38.1933,23.5802,113.2999,0.0,0.0,33.3854,0.0,0.0,47.5235,25.726,0.0,31.7898,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
910.0,4.3128,1.5702,3.9791,3.4233,4.5,5.3011,2.7637,2.9908,25.8023,21.5931,85.8114,21.6557,83.7681,24.5689,101.2947,24.4496,68.0891,38.3487,23.337,112.9288,0.0,0.0,33.7377,0.0,0.0,47.4534,24.7486,0.0,31.8948,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
910.25,4.2902,1.3548,4.0736,3.4389,4.5,5.3509,2.8001,2.9908,25.784000000000002,21.4006,85.8073,21.4627,83.7291,24.55,101.2758,24.4308,68.1217,38.3272,23.1418,112.9611,0.0,0.0,33.6229,0.0,0.0,47.3675,24.7486,0.0,31.8802,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
910.5,4.2675,1.1398,4.1675,3.4538,4.5,5.4005,2.8363,2.9908,25.7657,21.2086,85.8029,21.2701,83.6897,24.5312,101.257,24.4121,68.1541,38.3057,22.947,112.9933,0.0,0.0,33.5079,0.0,0.0,47.2819,24.7486,0.0,31.8655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
910.75,4.245,0.9254,4.2607,3.4679,4.5,5.4499,2.8724,2.9908,25.7475,21.017,85.7984,21.078000000000003,83.6498,24.5125,101.2382,24.3935,68.1865,38.2843,22.7527,113.0254,0.0,0.0,33.393,0.0,0.0,47.1966,24.7486,0.0,31.851,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
