DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
908.5,1.2061,4.4631,3.5662,3.9643,4.5,5.5,3.5242,2.9631,43.4928,29.8235,70.1152,29.7822,86.0433,30.4054,107.645,30.4054,55.684,32.338,31.438000000000002,79.8262,79.8405,79.8262,0.0,0.0,0.0,50.5477,24.2407,0.0,0.0,0.0,76.8751,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
908.75,1.2429999999999999,4.5329,3.4609,3.9887,4.5,5.5,3.5282,2.9631,43.5114,29.8855,70.0099,29.8442,86.0772,24.8275,102.1349,24.7076,68.0332,32.3991,31.4991,79.789,79.8033,79.789,0.0,0.0,0.0,50.5618,24.2407,0.0,31.9843,0.0,76.6883,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
909.0,1.2801,4.6023,3.3556,4.0131,4.5,5.5,3.5324,2.9622,42.9468,29.7731,68.9964,29.7312,85.301,24.2947,99.8628,24.1758,67.9937,32.2627,31.3627,80.9114,80.926,80.9115,0.0,0.0,0.0,50.8938,25.726,0.0,31.8438,0.0,71.9173,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
909.25,1.2963,4.658,3.2424,3.9741,4.5,5.5,3.4913,2.9622,42.9573,29.8204,68.8832,29.7785,85.2823,24.2678,99.8358,24.149,68.0299,32.309,31.409000000000002,80.8907,80.9053,80.8908,0.0,0.0,0.0,50.9267,25.726,0.0,31.8258,0.0,71.6916,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
909.5,1.3126,4.7132,3.1292,3.9353,4.5,5.5,3.4505,2.9622,42.9677,29.8673,68.77,29.8253,85.2636,24.2409,99.8089,24.1222,68.066,32.3549,31.4549,80.87,80.8845,80.87,0.0,0.0,0.0,50.9592,25.726,0.0,31.8078,0.0,71.4694,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
909.75,1.3291,4.7676,3.016,3.8968,4.5,5.5,3.41,2.9622,42.9782,29.9137,68.6568,29.8717,85.2451,24.214000000000002,99.78200000000001,24.0955,68.1019,32.4004,31.5004,80.8492,80.8638,80.8492,0.0,0.0,0.0,50.9914,25.726,0.0,31.7898,0.0,71.2511,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
910.0,1.3458,4.8213,2.9028,3.8586,4.5,5.5,3.3698,2.963,43.4487,29.0864,86.6263,29.1659,85.0267,24.5689,101.2947,24.4496,68.0891,32.0752,31.1752,79.9139,79.9282,79.914,37.5525,0.0,0.0,50.7485,24.7486,0.0,31.8948,0.0,78.827,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
910.25,1.3781,4.7961,3.0075,3.8159,4.5,5.5,3.2774,2.963,43.4556,29.0672,86.6894,29.1464,84.9894,24.55,101.2758,24.4308,68.1217,32.0571,31.1571,79.9003,79.9146,79.9004,37.5082,0.0,0.0,50.7574,24.7486,0.0,31.8802,0.0,79.1237,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
910.5,1.41,4.7719,3.1119,3.7732,4.5,5.5,3.1857,2.963,43.4624,29.0486,86.7525,29.1275,84.9524,24.5312,101.257,24.4121,68.1541,32.0396,31.1396,79.8867,79.90100000000002,79.8868,37.4642,0.0,0.0,50.7665,24.7486,0.0,31.8655,0.0,79.414,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
910.75,1.4414,4.7485,3.2161,3.7306,4.5,5.5,3.0945,2.9631,43.4692,29.0306,86.8157,29.1093,84.9155,24.5125,101.2382,24.3935,68.1865,32.0226,31.1226,79.8732,79.8875,79.8732,37.4204,0.0,0.0,50.7759,24.7486,0.0,31.851,0.0,79.6982,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
