DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
336.25,0.8159,2.6288,3.8001,3.2560000000000002,4.5,5.5,2.7174,2.9743,33.7974,27.9943,69.196,27.9541,85.6866,21.7002,99.87200000000001,21.5917,70.5928,30.4994,29.5994,98.4599,98.4794,0.0,0.0,0.0,0.0,49.7982,23.456,0.0,30.3087,0.0,76.1224,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
336.5,0.8072,2.6986,3.6848,3.3169999999999997,4.5,5.5,2.7765,2.9743,33.7989,28.0472,69.0808,28.006999999999998,85.7454,21.6898,99.8615,21.5814,70.6564,30.5498,29.6498,98.45700000000001,98.4766,0.0,0.0,0.0,0.0,49.7952,23.456,0.0,30.285999999999998,0.0,75.6779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
336.75,0.7989,2.7673,3.5696,3.3779,4.5,5.5,2.8352,2.9743,33.8006,28.0995,68.9656,28.0593,85.804,23.2212,107.0004,23.1109,71.2917,30.5996,29.6996,98.4538,98.4734,0.0,0.0,0.0,0.0,49.7919,17.4296,0.0,30.5589,0.0,75.2397,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
337.0,0.7912,2.8349,3.4543,3.4389,4.5,5.5,2.8937,2.9748,34.2885,28.29300000000001,72.1166,28.254,87.5398,23.2381,107.0172,23.128,71.3746,30.8004,29.9004,97.5497,97.569,0.0,0.0,0.0,0.0,48.9871,17.4296,0.0,30.5389,0.0,77.4895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
337.25,0.8109,2.9103,3.3697,3.5799,4.5,5.5,3.0922,2.9748,34.3064,28.3571,72.0319,28.3182,87.65799999999999,23.2549,107.0341,23.145,71.4572,30.8626,29.9626,97.5165,97.5358,0.0,0.0,0.0,0.0,48.9584,17.4296,0.0,30.519000000000002,0.0,77.1824,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
337.5,0.8307,2.9852,3.285,3.7208,4.5,5.5,3.2901,2.9748,34.3244,28.421,71.9473,28.3821,87.7761,23.2718,107.0509,23.162,71.5395,30.9245,30.0245,97.4831,97.5023,0.0,0.0,0.0,0.0,48.9297,17.4296,0.0,30.4992,0.0,76.8783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
337.75,0.8509,3.0593,3.2004,3.8615,4.5,5.5,3.4872,2.9748,34.3425,28.4844,71.8626,28.4455,87.8939,23.6654,108.4507,23.5615,74.8226,30.986,30.086,97.4494,97.4687,0.0,0.0,0.0,0.0,48.9009,16.0644,0.0,29.6038,0.0,76.5788,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
338.0,0.8714,3.1328,3.1157,4.0019,4.5,5.5,3.6834,2.9747,34.221,28.5102,72.3332,28.4712,87.8454,23.6875,108.4726,23.5839,75.0013,31.0055,30.1055,97.6749,97.6942,0.0,0.0,0.0,0.0,48.9402,16.0644,0.0,29.5542,0.0,75.4205,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
338.25,0.8863,3.2031,3.0373,4.1352,4.5,5.5,3.926,2.9747,34.236,28.5696,72.2547,28.5307,87.9571,23.7679,108.5529,23.6646,75.1953,31.063000000000002,30.163,97.6471,97.6664,0.0,0.0,0.0,0.0,48.9126,16.0644,0.0,29.5181,0.0,75.1075,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
338.5,0.9017,3.2724,2.9588,4.2683,4.5,5.5,4.1671,2.9747,34.2512,28.6284,72.1763,28.5896,88.0683,28.1691,112.8956,28.1691,60.0833,31.12,30.22,97.619,97.6383,0.0,0.0,0.0,0.0,48.8848,16.0644,0.0,0.0,0.0,74.8012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
338.75,0.9173,3.3412,2.8803,4.4012,4.5,5.5,4.4075,2.9747,34.2665,28.686999999999998,72.0978,28.6481,88.1793,28.7623,115.5709,28.7623,60.113,31.1766,30.2766,97.5906,97.6099,0.0,0.0,0.0,0.0,48.8569,12.7145,0.0,0.0,0.0,74.4983,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
339.0,0.9372,3.4323,2.8019,4.4287,4.5,5.5,4.6468,2.9756,35.2541,31.232,73.7208,31.232,69.3084,28.8248,115.6334,28.8248,59.8636,33.486999999999995,32.586999999999996,95.7511,95.7698,0.0,0.0,0.0,0.0,0.0,12.7145,0.0,0.0,0.0,63.4249,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
339.25,0.9881,3.6003,2.7457,4.2268,4.5,5.5,4.9468,2.9760000000000004,35.7113,31.6637,73.6647,31.6637,69.1065,29.3022,116.1108,29.3022,59.6143,33.9342,33.0342,94.8952,94.9137,0.0,0.0,0.0,0.0,0.0,12.7145,0.0,0.0,0.0,66.5842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
339.5,1.0674,3.7769999999999997,2.6896,4.0248,4.5,5.4433,4.6667,2.9761,35.7697,31.8024,73.6085,31.8024,68.9046,29.3879,116.1965,29.3879,59.3643,34.0707,33.1707,94.7859,94.8043,0.0,0.0,0.0,0.0,0.0,12.7145,0.0,0.0,0.0,66.1367,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
