DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
3887.5,0.9032,5.4378,3.4944,3.0966,4.5,5.1778,1.0706,2.9741,33.5693,28.4629,72.3384,28.4226,86.1469,21.3364,99.0853,21.2194,66.0313,41.9802,29.8369,98.8816,98.9012,0.0,0.0,0.0,49.8284,0.0,23.845,0.0,31.5576,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3887.75,0.8818,5.3055,3.617,2.7006,4.5,5.1929,1.0466,2.9741,33.564,28.3374,72.2493,28.2973,86.1996,21.320999999999998,99.07,21.2041,66.025,42.0511,29.7108,98.8914,98.911,0.0,0.0,0.0,49.7365,0.0,23.845,0.0,31.5549,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3888.0,0.8609,5.1735,3.7394,2.3101,4.5,5.2076,1.023,2.9744,33.9234,28.2079,73.0095,28.1678,86.1354,21.9854,101.5471,21.8701,67.5181,41.876000000000005,29.5811,98.2266,98.2461,0.0,0.0,0.0,49.7027,0.0,22.1407,0.0,31.3139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3888.25,0.857,5.0416,3.8584,2.0071,4.5,5.2585,1.1287,2.9743,33.8122,28.0826,72.9296,28.0426,86.1833,21.9434,101.5049,21.8283,67.5838,41.942,29.4551,98.4325,98.45200000000001,0.0,0.0,0.0,49.613,0.0,22.1407,0.0,31.2823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3888.5,0.8456,4.91,3.9743,2.0873,4.5,5.3096,1.2336,2.9743,33.806,27.9575,72.8496,27.9177,86.2315,21.9372,101.4986,21.8223,67.6547,42.0079,29.3294,98.444,98.4635,0.0,0.0,0.0,49.5229,0.0,22.1407,0.0,31.2598,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3888.75,0.8342,4.7786,4.09,2.1672,4.5,5.3609,1.3378,2.9743,33.7998,27.8327,72.7696,27.793000000000003,86.2786,21.9311,101.4924,21.8163,67.7252,43.2407,29.204,98.4554,98.4749,0.0,0.0,0.0,49.4333,0.0,22.1407,0.0,31.2373,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3889.0,0.823,4.6474,4.2053,2.2469,4.5,5.4124,1.4411,2.9748,34.3385,27.6389,70.5291,27.598000000000003,84.4296,22.868000000000002,105.10799999999999,22.7535,68.8142,42.147,29.0161,97.4569,97.4761,0.0,0.0,0.0,50.2851,0.0,19.3044,0.0,31.1926,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3889.25,0.8366,4.513999999999999,4.3263,2.4119,4.5,5.4788,1.6045,2.9748,34.3457,27.5094,70.4272,27.4686,84.4043,22.8865,105.1264,22.7722,68.9248,38.7068,28.8862,97.4434,97.4626,0.0,0.0,0.0,50.2321,0.0,19.3044,0.0,31.1655,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3889.5,0.851,4.3807,4.447,2.5764,4.5,5.5,1.8136,2.9748,34.3589,27.38,70.3253,27.3392,84.3771,23.1077,105.3438,23.0002,72.5004,38.7137,28.7564,97.4189,97.4381,0.0,0.0,0.0,50.1801,0.0,19.3044,0.0,30.155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3889.75,0.8656,4.2476,4.5676,2.7404,4.5,5.5,2.044,2.9748,34.3669,27.2506,70.2234,27.2099,84.3496,23.131,105.3669,23.0238,72.6743,38.7206,28.6267,97.4041,97.4233,0.0,0.0,0.0,50.1282,0.0,19.3044,0.0,30.1085,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
