DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
3464.5,2.0057,4.6613,3.8675,4.3053,4.5,4.9858,2.6248,2.9753,34.9289,30.333000000000002,70.8033,30.3071,81.1335,27.2496,106.5265,27.2496,56.1255,32.7458,31.8458,96.3581,96.37700000000001,0.0,0.0,0.0,0.0,39.2292,22.355,0.0,0.0,0.0,71.255,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
3464.75,2.041,4.7462,3.7657,4.3377,4.5,4.888,2.214,2.9752,34.7438,30.3062,70.7015,30.2804,81.1491,27.2066,106.4835,27.2066,55.7518,32.7054,31.8054,96.7031,96.7222,0.0,0.0,0.0,0.0,39.1993,22.355,0.0,0.0,0.0,68.6927,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
3465.0,2.0432,4.8244,3.6639,4.3699,4.5,4.9468,2.2982,2.9751,34.6285,30.3257,70.676,30.2995,80.7394,21.6538,102.4961,21.539,67.4275,32.7212,31.8212,96.9177,96.9368,0.0,0.0,0.0,0.0,39.5014,20.8399,0.0,31.2433,0.0,67.6279,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3465.25,2.0380000000000003,4.8991,3.5628,4.3617,4.5,4.9828,2.2842,2.9751,34.6325,30.38,70.5749,30.3538,80.7479,21.6015,102.4437,21.4869,67.4472,32.7733,31.8733,96.9102,96.9293,0.0,0.0,0.0,0.0,39.5334,20.8399,0.0,31.2222,0.0,67.16199999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3465.5,2.0334,4.9724,3.4617,4.3539,4.5,5.0184,2.2707,2.9751,34.6367,30.4335,70.4738,30.4073,80.7565,21.5496,102.3917,21.4351,67.4668,32.8247,31.9247,96.9024,96.9215,0.0,0.0,0.0,0.0,39.5649,20.8399,0.0,31.2012,0.0,66.7034,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3465.75,2.0293,5.0444,3.3606,4.3463,4.5,5.0536,2.2577,2.9751,34.6411,30.4864,70.3727,30.4601,80.765,21.498,102.34,21.3836,67.4863,32.8755,31.9755,96.8943,96.9134,0.0,0.0,0.0,0.0,39.5958,20.8399,0.0,31.1803,0.0,66.2521,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3466.0,2.0257,5.1151,3.2595,4.3389999999999995,4.5,5.0884,2.2452,2.975,34.55,30.5145,68.9193,30.488000000000003,80.6061,20.3552,96.0813,20.2441,67.9555,32.8995,31.9995,97.0637,97.0828,0.0,0.0,0.0,0.0,39.7258,25.5915,0.0,30.7008,0.0,65.2902,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3466.25,2.0182,5.183,3.1464,4.3136,4.5,5.1213,2.2275,2.975,34.5526,30.5638,68.8062,30.5373,80.6001,20.3042,96.0302,20.1933,68.0022,32.9468,32.0468,97.0589,97.07799999999999,0.0,0.0,0.0,0.0,39.7641,25.5915,0.0,30.6714,0.0,64.8381,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3466.5,2.0113,5.2495,3.0334,4.2885,4.5,5.1537,2.2103,2.975,34.5554,30.6124,68.6932,30.5858,80.5941,20.2536,95.9794,20.1429,68.0486,32.9934,32.0934,97.0537,97.0728,0.0,0.0,0.0,0.0,39.8019,25.5915,0.0,30.6422,0.0,64.3936,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
3466.75,2.0016,5.2536,3.0799,4.2612,4.5,5.1857,2.1936,2.9749,34.4848,29.6654,87.8217,29.7585,80.3592,20.2033,95.929,20.0928,68.0947,32.4734,31.5734,97.185,97.2042,0.0,37.2192,0.0,0.0,39.3886,25.5915,0.0,30.6131,0.0,68.5793,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
