DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
2004.5,4.4757,3.3792,3.7959,3.6269,4.5,5.3905,2.9313,2.9909,26.1739,23.2226,86.0638,23.2886,84.0659,20.4867,96.759,20.3733,66.9655,38.7879,24.9873,112.273,0.0,0,34.5641,0,0,48.1875,25.134,0.0,31.0355,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2004.75,4.4932,3.1597,3.8930000000000002,3.6253,4.5,5.2788,2.4436,2.9909,26.1881,23.0256,86.0601,23.0911,84.0147,20.4321,96.7044,20.3188,66.9545,38.8047,24.7876,112.2478,0.0,0,34.4495,0,0,48.1079,25.134,0.0,31.0226,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2005.0,4.5107,2.9407,3.9892,3.6229,4.5,5.1647,1.959,2.991,26.3326,22.8989,86.4139,22.9635,84.8333,21.3656,101.962,21.2513,67.4173,38.9043,24.6509,111.9924,0.0,0,34.1626,0,0,47.5882,21.0964,0.0,31.1616,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2005.25,4.5304,2.7238,4.0883,3.6804,4.5,5.061,1.5474,2.991,26.3486,22.7065,86.4116,22.7708,84.8217,21.405,101.9995,21.294,69.0898,38.923,24.4557,111.9642,0.0,0,34.0484,0,0,47.4876,21.0964,0.0,30.6754,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2005.5,4.55,2.5074,4.1867,3.7371,4.5,4.9555,1.1381,2.991,26.3645,22.5147,86.4091,22.5785,84.8096,21.3373,101.9317,21.2265,69.117,38.9417,24.261,111.9361,0.0,0,33.9342,0,0,47.3872,21.0964,0.0,30.6468,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2005.75,4.5314,2.2917,4.2842,3.7927,4.5,5.0193,1.2428,2.9909,25.9032,22.3235,86.4063,22.3868,84.7969,21.2698,101.8641,21.1592,69.1436,38.3993,24.066999999999997,112.7508,0.0,0,33.82,0,0,47.2872,21.0964,0.0,30.6184,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2006.0,4.4933,2.0765,4.3812,3.8476,4.5,5.1711,1.6091,2.9909,26.2256,22.1999,86.9175,22.2617,85.4191,21.6346,102.25299999999999,21.5238,69.4114,38.8314,23.9329,112.1816,0.0,0,33.4323,0,0,46.8659,21.0716,0.0,30.6477,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2006.25,4.5119,1.8635,4.4821,3.9367,4.5,5.0448,1.0804,2.9909,26.2407,22.0125,86.9158,22.0738,85.4281,21.5764,102.1947,21.4658,69.4465,38.8491,23.7426,112.1549,0.0,0,33.3179,0,0,46.754,21.0716,0.0,30.6195,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2006.5,4.5305,1.6511,4.5824,4.025,4.5,4.9167,0.5541,2.9908,25.7782,21.8256,86.9141,21.8864,85.4366,22.5265,103.1456,22.4145,69.7086,38.3056,23.5527,112.9713,0.0,0,33.2032,0,0,46.6421,21.0716,0.0,30.8262,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
2006.75,4.4894,1.4392,4.6821,4.1124,4.5,5.052,0.8348,2.9908,25.7468,21.6391,86.9122,21.6995,85.4446,22.5317,103.1507,22.4197,69.7612,38.2687,23.3633,113.0266,0.0,0,33.0886,0,0,46.5303,21.0716,0.0,30.811999999999998,0.0,0.0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,0,1
