DATETIME,Row,1_FIT_001_PV,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,2_FIC_101_CO,2_FIC_101_PV,2_FIC_101_SP,2_FIC_201_CO,2_FIC_201_PV,2_FIC_201_SP,2_FIC_301_CO,2_FIC_301_PV,2_FIC_301_SP,2_FIC_401_CO,2_FIC_401_PV,2_FIC_401_SP,2_FIC_501_CO,2_FIC_501_PV,2_FIC_501_SP,2_FIC_601_CO,2_FIC_601_PV,2_FIC_601_SP,2_FIT_001_PV,2_FIT_002_PV,2_FIT_003_PV,2_FQ_101_PV,2_FQ_201_PV,2_FQ_301_PV,2_FQ_401_PV,2_FQ_501_PV,2_FQ_601_PV,2_LS_101_AH,2_LS_101_AL,2_LS_201_AH,2_LS_201_AL,2_LS_301_AH,2_LS_301_AL,2_LS_401_AH,2_LS_401_AL,2_LS_501_AH,2_LS_501_AL,2_LS_601_AH,2_LS_601_AL,2_LT_001_PV,2_LT_002_PV,2_MCV_007_CO,2_MCV_101_CO,2_MCV_201_CO,2_MCV_301_CO,2_MCV_401_CO,2_MCV_501_CO,2_MCV_601_CO,2_MV_001_STATUS,2_MV_002_STATUS,2_MV_003_STATUS,2_MV_004_STATUS,2_MV_005_STATUS,2_MV_006_STATUS,2_MV_009_STATUS,2_MV_101_STATUS,2_MV_201_STATUS,2_MV_301_STATUS,2_MV_401_STATUS,2_MV_501_STATUS,2_MV_601_STATUS,2_P_003_SPEED,2_P_003_STATUS,2_P_004_SPEED,2_P_004_STATUS,2_PIC_003_CO,2_PIC_003_PV,2_PIC_003_SP,2_PIT_001_PV,2_PIT_002_PV,2_PIT_003_PV,\\WIN-25J4RO10SBF\LOG_DATA\SUTD_WADI\LOG_DATA\TOTAL_CONS_REQUIRED_FLOW,ATT_FLAG
2017-10-10 14:48:17,74898,0.00123389,46.1247,1,1,1,1,1,1,1,1,1,1,2600.05,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.866,79.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0154689,1.0,0.0285909,1.0,50.0,0.04283680000000002,1.0,154.523,94.078,0.04283680000000002,0.0,1
2017-10-10 14:48:18,74899,0.00123389,46.1247,1,1,1,1,1,1,1,1,1,1,2600.05,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.866,79.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0154689,1.0,0.0285909,1.0,50.0,0.04283680000000002,1.0,154.523,94.078,0.04283680000000002,0.0,1
2017-10-10 14:48:19,74900,0.00123389,46.1247,1,1,1,1,1,1,1,1,1,1,2603.24,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.866,79.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0161164,1.0,0.0302546,1.0,50.0,0.0426195,1.0,154.415,94.2545,0.0426195,0.0,1
2017-10-10 14:48:20,74901,0.00121668,46.1303,1,0,0,1,1,1,1,1,1,1,2603.24,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8756,79.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0161164,1.0,0.0302546,1.0,50.0,0.0426195,1.0,154.415,94.2545,0.0426195,0.0,1
2017-10-10 14:48:21,74902,0.00121668,46.1303,1,0,0,1,1,1,1,1,1,1,2603.24,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8756,79.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0161164,1.0,0.0302546,1.0,50.0,0.0426195,1.0,154.415,94.2545,0.0426195,0.0,1
2017-10-10 14:48:22,74903,0.00121668,46.1303,1,0,0,1,1,1,1,1,1,1,2603.24,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8756,79.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0161164,1.0,0.0302546,1.0,50.0,0.0426195,1.0,154.415,94.2545,0.0426195,0.0,1
2017-10-10 14:48:23,74904,0.00121668,46.1303,1,0,0,1,1,1,1,1,1,1,2603.24,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8756,79.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0161164,1.0,0.0302546,1.0,50.0,0.0426195,1.0,154.415,94.2545,0.0426195,0.0,1
2017-10-10 14:48:24,74905,0.00121668,46.1303,1,0,0,1,1,1,1,1,1,1,2603.24,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8756,79.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0161164,1.0,0.0302546,1.0,50.0,0.0426195,1.0,154.415,94.2545,0.0426195,0.0,1
2017-10-10 14:48:25,74906,0.00121668,46.1303,1,0,0,1,1,1,1,1,1,1,2603.8,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8756,79.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0154525,1.0,0.0294596,1.0,50.0,0.042768,1.0,154.39,94.1873,0.042768,0.0,1
2017-10-10 14:48:26,74907,0.00114292,46.1138,1,2,2,1,1,1,1,1,1,1,2603.8,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8818,79.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0154525,1.0,0.0294596,1.0,50.0,0.042768,1.0,154.39,94.1873,0.042768,0.0,1
2017-10-10 14:48:27,74908,0.00114292,46.1138,1,2,2,1,1,1,1,1,1,1,2603.8,100.0,0.0172486,0.49,100.0,0.0172486,0.39,100.0,0.0172486,0.48,100.0,0.0172486,0.45,100.0,0.0174597,0.31,100.0,0.0432862,0.31,0.0,0.0,0.0,0.0172486,0.0172486,0.0172486,0.0172486,0.0174597,0.0432862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8818,79.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.0154525,1.0,0.0294596,1.0,50.0,0.042768,1.0,154.39,94.1873,0.042768,0.0,1
