DATETIME,Row,1_FIT_001_PV,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,2_FIC_101_CO,2_FIC_101_PV,2_FIC_101_SP,2_FIC_201_CO,2_FIC_201_PV,2_FIC_201_SP,2_FIC_301_CO,2_FIC_301_PV,2_FIC_301_SP,2_FIC_401_CO,2_FIC_401_PV,2_FIC_401_SP,2_FIC_501_CO,2_FIC_501_PV,2_FIC_501_SP,2_FIC_601_CO,2_FIC_601_PV,2_FIC_601_SP,2_FIT_001_PV,2_FIT_002_PV,2_FIT_003_PV,2_FQ_101_PV,2_FQ_201_PV,2_FQ_301_PV,2_FQ_401_PV,2_FQ_501_PV,2_FQ_601_PV,2_LS_101_AH,2_LS_101_AL,2_LS_201_AH,2_LS_201_AL,2_LS_301_AH,2_LS_301_AL,2_LS_401_AH,2_LS_401_AL,2_LS_501_AH,2_LS_501_AL,2_LS_601_AH,2_LS_601_AL,2_LT_001_PV,2_LT_002_PV,2_MCV_007_CO,2_MCV_101_CO,2_MCV_201_CO,2_MCV_301_CO,2_MCV_401_CO,2_MCV_501_CO,2_MCV_601_CO,2_MV_001_STATUS,2_MV_002_STATUS,2_MV_003_STATUS,2_MV_004_STATUS,2_MV_005_STATUS,2_MV_006_STATUS,2_MV_009_STATUS,2_MV_101_STATUS,2_MV_201_STATUS,2_MV_301_STATUS,2_MV_401_STATUS,2_MV_501_STATUS,2_MV_601_STATUS,2_P_003_SPEED,2_P_003_STATUS,2_P_004_SPEED,2_P_004_STATUS,2_PIC_003_CO,2_PIC_003_PV,2_PIC_003_SP,2_PIT_001_PV,2_PIT_002_PV,2_PIT_003_PV,\\WIN-25J4RO10SBF\LOG_DATA\SUTD_WADI\LOG_DATA\TOTAL_CONS_REQUIRED_FLOW,ATT_FLAG
2017-10-10 11:30:40,63041,1.9037400000000002,40.7584,2,1,1,1,2,1,2,1,2,1,2354.11,100.0,0.0449644,0.34,21.7726,0.192012,0.19,15.8079,0.33312,0.32,100.0,0.0501526,0.26,16.5452,0.192455,0.2,20.4855,0.384524,0.41,0.0,0.0,0.989868,0.0449644,0.191309,0.320675,0.0501526,0.191275,0.402034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96300000000001,59.7472,0.0,20.4855,16.5452,0.0,15.8079,21.7726,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.7033,2.0,-0.00898615,1.0,23.6138,0.998192,1.0,145.393,80.3885,0.998192,1.12,1
2017-10-10 11:30:41,63042,1.9037400000000002,40.7584,2,1,1,1,2,1,2,1,2,1,2354.11,100.0,0.0449644,0.34,21.7726,0.192012,0.19,15.8079,0.33312,0.32,100.0,0.0501526,0.26,16.5452,0.192455,0.2,20.4855,0.384524,0.41,0.0,0.0,0.989868,0.0449644,0.191309,0.320675,0.0501526,0.191275,0.402034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96300000000001,59.7472,0.0,20.4855,16.5452,0.0,15.8079,21.7726,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.7033,2.0,-0.00898615,1.0,23.6138,0.998192,1.0,145.393,80.3885,0.998192,1.12,1
2017-10-10 11:30:42,63043,1.9037400000000002,40.7584,2,1,1,1,2,1,2,1,2,1,2354.11,100.0,0.0449644,0.34,21.7726,0.192012,0.19,15.8079,0.33312,0.32,100.0,0.0501526,0.26,16.5452,0.192455,0.2,20.4855,0.384524,0.41,0.0,0.0,0.989868,0.0449644,0.191309,0.320675,0.0501526,0.191275,0.402034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96300000000001,59.7472,0.0,20.4855,16.5452,0.0,15.8079,21.7726,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.7033,2.0,-0.00898615,1.0,23.6138,0.998192,1.0,145.393,80.3885,0.998192,1.12,1
2017-10-10 11:30:43,63044,1.9037400000000002,40.7584,2,1,1,1,2,1,2,1,2,1,2354.11,100.0,0.0449644,0.34,21.7726,0.192012,0.19,15.8079,0.33312,0.32,100.0,0.0501526,0.26,16.5452,0.192455,0.2,20.4855,0.384524,0.41,0.0,0.0,0.989868,0.0449644,0.191309,0.320675,0.0501526,0.191275,0.402034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96300000000001,59.7472,0.0,20.4855,16.5452,0.0,15.8079,21.7726,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.7033,2.0,-0.00898615,1.0,23.6138,0.998192,1.0,145.393,80.3885,0.998192,1.12,1
2017-10-10 11:30:44,63045,1.9037400000000002,40.7584,2,1,1,1,2,1,2,1,2,1,2354.11,100.0,0.0449644,0.34,21.7726,0.192012,0.19,15.8079,0.33312,0.32,100.0,0.0501526,0.26,16.5452,0.192455,0.2,20.4855,0.384524,0.41,0.0,0.0,0.989868,0.0449644,0.191309,0.320675,0.0501526,0.191275,0.402034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96300000000001,59.7472,0.0,20.4855,16.5452,0.0,15.8079,21.7726,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.7033,2.0,-0.00898615,1.0,23.6138,0.998192,1.0,145.393,80.3885,0.998192,1.12,1
2017-10-10 11:30:45,63046,1.9037400000000002,40.7584,2,1,1,1,2,1,2,1,2,1,2354.11,100.0,0.0449644,0.34,21.7726,0.192012,0.19,15.8079,0.33312,0.32,100.0,0.0501526,0.26,16.5452,0.192455,0.2,20.4855,0.384524,0.41,0.0,0.0,0.989868,0.0449644,0.191309,0.320675,0.0501526,0.191275,0.402034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96300000000001,59.7472,0.0,20.4855,16.5452,0.0,15.8079,21.7726,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.7033,2.0,-0.00898615,1.0,23.6138,0.998192,1.0,145.393,80.3885,0.998192,1.12,1
2017-10-10 11:30:46,63047,1.9065599999999998,41.3742,2,1,1,1,2,1,2,1,2,1,2353.82,100.0,0.0449644,0.34,21.9041,0.18396,0.19,15.7964,0.329971,0.32,100.0,0.0501526,0.26,16.6346,0.190785,0.2,20.0502,0.423376,0.41,0.0,0.0,0.989952,0.0449644,0.181493,0.329396,0.0501526,0.192295,0.418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9628,59.3262,0.0,20.0502,16.6346,0.0,15.7964,21.9041,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.708,2.0,0.000438839,1.0,23.619,0.997791,1.0,145.139,80.314,0.997791,1.12,1
2017-10-10 11:30:47,63048,1.9065599999999998,41.3742,2,1,1,1,2,1,2,1,2,1,2353.82,100.0,0.0449644,0.34,21.9041,0.18396,0.19,15.7964,0.329971,0.32,100.0,0.0501526,0.26,16.6346,0.190785,0.2,20.0502,0.423376,0.41,0.0,0.0,0.989952,0.0449644,0.181493,0.329396,0.0501526,0.192295,0.418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9628,59.3262,0.0,20.0502,16.6346,0.0,15.7964,21.9041,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.708,2.0,0.000438839,1.0,23.619,0.997791,1.0,145.139,80.314,0.997791,1.12,1
2017-10-10 11:30:48,63049,1.9065599999999998,41.3742,2,1,1,1,2,1,2,1,2,1,2353.82,100.0,0.0449644,0.34,21.9041,0.18396,0.19,15.7964,0.329971,0.32,100.0,0.0501526,0.26,16.6346,0.190785,0.2,20.0502,0.423376,0.41,0.0,0.0,0.989952,0.0449644,0.181493,0.329396,0.0501526,0.192295,0.418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9628,59.3262,0.0,20.0502,16.6346,0.0,15.7964,21.9041,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.708,2.0,0.000438839,1.0,23.619,0.997791,1.0,145.139,80.314,0.997791,1.12,1
2017-10-10 11:30:49,63050,1.9065599999999998,41.3742,2,1,1,1,2,1,2,1,2,1,2353.82,100.0,0.0449644,0.34,21.9041,0.18396,0.19,15.7964,0.329971,0.32,100.0,0.0501526,0.26,16.6346,0.190785,0.2,20.0502,0.423376,0.41,0.0,0.0,0.989952,0.0449644,0.181493,0.329396,0.0501526,0.192295,0.418215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9628,59.3262,0.0,20.0502,16.6346,0.0,15.7964,21.9041,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,19.708,2.0,0.000438839,1.0,23.619,0.997791,1.0,145.139,80.314,0.997791,1.12,1
