DATETIME,Row,1_FIT_001_PV,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,2_FIC_101_CO,2_FIC_101_PV,2_FIC_101_SP,2_FIC_201_CO,2_FIC_201_PV,2_FIC_201_SP,2_FIC_301_CO,2_FIC_301_PV,2_FIC_301_SP,2_FIC_401_CO,2_FIC_401_PV,2_FIC_401_SP,2_FIC_501_CO,2_FIC_501_PV,2_FIC_501_SP,2_FIC_601_CO,2_FIC_601_PV,2_FIC_601_SP,2_FIT_001_PV,2_FIT_002_PV,2_FIT_003_PV,2_FQ_101_PV,2_FQ_201_PV,2_FQ_301_PV,2_FQ_401_PV,2_FQ_501_PV,2_FQ_601_PV,2_LS_101_AH,2_LS_101_AL,2_LS_201_AH,2_LS_201_AL,2_LS_301_AH,2_LS_301_AL,2_LS_401_AH,2_LS_401_AL,2_LS_501_AH,2_LS_501_AL,2_LS_601_AH,2_LS_601_AL,2_LT_001_PV,2_LT_002_PV,2_MCV_007_CO,2_MCV_101_CO,2_MCV_201_CO,2_MCV_301_CO,2_MCV_401_CO,2_MCV_501_CO,2_MCV_601_CO,2_MV_001_STATUS,2_MV_002_STATUS,2_MV_003_STATUS,2_MV_004_STATUS,2_MV_005_STATUS,2_MV_006_STATUS,2_MV_009_STATUS,2_MV_101_STATUS,2_MV_201_STATUS,2_MV_301_STATUS,2_MV_401_STATUS,2_MV_501_STATUS,2_MV_601_STATUS,2_P_003_SPEED,2_P_003_STATUS,2_P_004_SPEED,2_P_004_STATUS,2_PIC_003_CO,2_PIC_003_PV,2_PIC_003_SP,2_PIT_001_PV,2_PIT_002_PV,2_PIT_003_PV,\\WIN-25J4RO10SBF\LOG_DATA\SUTD_WADI\LOG_DATA\TOTAL_CONS_REQUIRED_FLOW,ATT_FLAG
2017-10-11 11:59:00,496381,1.9432,11.5457,2,1,1,1,2,1,2,1,1,1,2228.22,100.0,0.0449644,0.34,20.488000000000003,0.230525,0.19,10.3559,0.322657,0.32,18.4873,0.26503000000000004,0.26,18.7086,0.194673,0.2,13.7653,0.447375,0.41,0.0,0.0,1.28988,0.0449644,0.229546,0.324789,0.26577399999999995,0.192606,0.43207,0,0,0,0,0,0,0,0,0,0,0,0,69.8929,47.293,0,14.1058,18.7228,18.5192,10.3275,20.5177,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7307,2,-0.00421628,1,24.846,0.994578,1,141.233,73.3244,0.99408,1.38,True
2017-10-11 11:59:01,496382,1.9432,11.5457,2,1,1,1,2,1,2,1,1,1,2228.22,100.0,0.0449644,0.34,20.488000000000003,0.230525,0.19,10.3559,0.322657,0.32,18.4873,0.26503000000000004,0.26,18.7086,0.194673,0.2,13.7653,0.447375,0.41,0.0,0.0,1.28988,0.0449644,0.229546,0.324789,0.26577399999999995,0.192606,0.43207,0,0,0,0,0,0,0,0,0,0,0,0,69.8929,47.293,0,14.1058,18.7228,18.5192,10.3275,20.5177,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7307,2,-0.00421628,1,24.846,0.994578,1,141.233,73.3244,0.99408,1.38,True
2017-10-11 11:59:02,496383,1.9432,11.5457,2,1,1,1,2,1,2,1,1,1,2228.22,100.0,0.0449644,0.34,20.488000000000003,0.230525,0.19,10.3559,0.322657,0.32,18.4873,0.26503000000000004,0.26,18.7086,0.194673,0.2,13.7653,0.447375,0.41,0.0,0.0,1.28988,0.0449644,0.229546,0.324789,0.26577399999999995,0.192606,0.43207,0,0,0,0,0,0,0,0,0,0,0,0,69.8929,47.293,0,14.1058,18.7228,18.5192,10.3275,20.5177,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7307,2,-0.00421628,1,24.846,0.994578,1,141.233,73.3244,0.99408,1.38,True
2017-10-11 11:59:03,496384,1.9432,11.5457,2,1,1,1,2,1,2,1,1,1,2228.22,100.0,0.0449644,0.34,20.488000000000003,0.230525,0.19,10.3559,0.322657,0.32,18.4873,0.26503000000000004,0.26,18.7086,0.194673,0.2,13.7653,0.447375,0.41,0.0,0.0,1.28988,0.0449644,0.229546,0.324789,0.26577399999999995,0.192606,0.43207,0,0,0,0,0,0,0,0,0,0,0,0,69.8929,47.293,0,14.1058,18.7228,18.5192,10.3275,20.5177,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7307,2,-0.00421628,1,24.846,0.994578,1,141.233,73.3244,0.99408,1.38,True
2017-10-11 11:59:04,496385,1.9432,11.5457,2,1,1,1,2,1,2,1,1,1,2228.22,100.0,0.0449644,0.34,20.488000000000003,0.230525,0.19,10.3559,0.322657,0.32,18.4873,0.26503000000000004,0.26,18.7086,0.194673,0.2,13.7653,0.447375,0.41,0.0,0.0,1.28988,0.0449644,0.229546,0.324789,0.26577399999999995,0.192606,0.43207,0,0,0,0,0,0,0,0,0,0,0,0,69.8929,47.293,0,14.1058,18.7228,18.5192,10.3275,20.5177,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7307,2,-0.00421628,1,24.846,0.994578,1,141.233,73.3244,0.99408,1.38,True
2017-10-11 11:59:05,496386,1.90529,11.5448,2,1,1,1,2,1,2,1,1,1,2226.03,100.0,0.0449644,0.34,20.1022,0.232148,0.19,10.2962,0.324189,0.32,18.44,0.265056,0.26,18.8366,0.187515,0.2,13.9884,0.411132,0.41,0.0,0.0,1.28007,0.0449644,0.225537,0.325224,0.267443,0.189995,0.427632,0,0,0,0,0,0,0,0,0,0,0,0,69.9026,47.3964,0,13.7976,18.7861,18.4411,10.3191,20.1287,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7349,2,-0.0143543,1,24.845,0.995115,1,141.239,73.057,0.995115,1.38,True
2017-10-11 11:59:06,496387,1.90529,11.5448,2,1,1,1,2,1,2,1,1,1,2226.03,100.0,0.0449644,0.34,20.1022,0.232148,0.19,10.2962,0.324189,0.32,18.44,0.265056,0.26,18.8366,0.187515,0.2,13.9884,0.411132,0.41,0.0,0.0,1.28007,0.0449644,0.225537,0.325224,0.267443,0.189995,0.427632,0,0,0,0,0,0,0,0,0,0,0,0,69.9026,47.3964,0,13.7976,18.7861,18.4411,10.3191,20.1287,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7349,2,-0.0143543,1,24.845,0.995115,1,141.239,73.057,0.995115,1.38,True
2017-10-11 11:59:07,496388,1.90529,11.5448,2,1,1,1,2,1,2,1,1,1,2226.03,100.0,0.0449644,0.34,20.1022,0.232148,0.19,10.2962,0.324189,0.32,18.44,0.265056,0.26,18.8366,0.187515,0.2,13.9884,0.411132,0.41,0.0,0.0,1.28007,0.0449644,0.225537,0.325224,0.267443,0.189995,0.427632,0,0,0,0,0,0,0,0,0,0,0,0,69.9026,47.3964,0,13.7976,18.7861,18.4411,10.3191,20.1287,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7349,2,-0.0143543,1,24.845,0.995115,1,141.239,73.057,0.995115,1.38,True
2017-10-11 11:59:08,496389,1.90529,11.5448,2,1,1,1,2,1,2,1,1,1,2226.03,100.0,0.0449644,0.34,20.1022,0.232148,0.19,10.2962,0.324189,0.32,18.44,0.265056,0.26,18.8366,0.187515,0.2,13.9884,0.411132,0.41,0.0,0.0,1.28007,0.0449644,0.225537,0.325224,0.267443,0.189995,0.427632,0,0,0,0,0,0,0,0,0,0,0,0,69.9026,47.3964,0,13.7976,18.7861,18.4411,10.3191,20.1287,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7349,2,-0.0143543,1,24.845,0.995115,1,141.239,73.057,0.995115,1.38,True
2017-10-11 11:59:09,496390,1.90529,11.5448,2,1,1,1,2,1,2,1,1,1,2226.03,100.0,0.0449644,0.34,20.1022,0.232148,0.19,10.2962,0.324189,0.32,18.44,0.265056,0.26,18.8366,0.187515,0.2,13.9884,0.411132,0.41,0.0,0.0,1.28007,0.0449644,0.225537,0.325224,0.267443,0.189995,0.427632,0,0,0,0,0,0,0,0,0,0,0,0,69.9026,47.3964,0,13.7976,18.7861,18.4411,10.3191,20.1287,0.0,1,1,1,2,2,2,2,2,1,1,1,1,1,20.7349,2,-0.0143543,1,24.845,0.995115,1,141.239,73.057,0.995115,1.38,True
